id,nom,ville,arrondissement,quartier,latitude,longitude,telephone,email,type_hopital,couveuses,bloc_operatoire,urgences_24h,maternite
HOP0576,Clinique Louis Mendong,Yaoundé,Yaoundé III,Mendong,3.85768,11.499969,+237 693 811 009,louismendong@gmail.com,Hôpital de District,Oui,Oui,Oui,Non
HOP0577,Clinique Mvogo,Yaoundé,Yaoundé IV,Messa,3.810628,11.543129,+237 243 113 046,mvogo@minsante.cm,Hôpital de District,Oui,Oui,Non,Oui
HOP0578,Centre Hospitalier de Biteng,Yaoundé,Yaoundé I,Biteng,3.853741,11.426954,+237 679 645 232,biteng@minsante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0579,Clinique Nkoa,Yaoundé,Yaoundé II,Nkoabang,3.760384,11.548063,+237 233 137 799,nkoa@hopitalcam.cm,Hôpital de District,Non,Non,Non,Non
HOP0580,Clinique Simo,Douala,Douala I,Soboum,4.013232,9.76934,+237 242 596 868,simo@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0581,Hôpital Saint-Marie de PK12,Douala,Douala V,PK12,4.038186,9.65122,+237 678 708 063,mariepk12@minsante.cm,Hôpital de District,Oui,Oui,Non,Oui
HOP0582,Hôpital Ateba de Nkomo,Yaoundé,Yaoundé IV,Nkomo,3.950143,11.462627,+237 650 108 843,atebankomo@yahoo.fr,Hôpital de District,Oui,Oui,Non,Non
HOP0583,Clinique Michel Ngoa-Ekélé,Yaoundé,Yaoundé III,Ngoa-Ekélé,3.819345,11.411036,+237 233 642 122,michelngoa-eké@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0584,Centre Hospitalier de Obili,Yaoundé,Yaoundé IV,Obili,3.927233,11.523857,+237 691 839 705,obili@yahoo.fr,Hôpital Général,Oui,Non,Oui,Oui
HOP0585,Hôpital Fotso de Aetemengue,Yaoundé,Yaoundé VII,Aetemengue,3.880725,11.404834,+237 242 226 460,fotsoaetemengu@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0586,Hôpital Saint-Augustin de Nsam,Yaoundé,Yaoundé V,Nsam,3.893734,11.422963,+237 651 148 989,augustinnsam@yahoo.fr,Hôpital de District,Non,Non,Non,Oui
HOP0587,Hôpital Mvogo de Kotto,Douala,Douala III,Kotto,4.00504,9.705516,+237 651 971 831,mvogokotto@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0588,Hôpital Saint-Pierre de Mboppi,Douala,Douala I,Mboppi,3.994853,9.717257,+237 242 269 724,pierremboppi@sante.cm,Hôpital de District,Oui,Oui,Oui,Non
HOP0589,Hôpital Saint-François de Ndogbong,Douala,Douala I,Ndogbong,4.019102,9.748129,+237 699 691 747,françoisndogbo@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0590,Clinique Djoumbi,Yaoundé,Yaoundé VII,Messa,3.784339,11.574713,+237 695 928 532,djoumbi@gmail.com,Hôpital de District,Oui,Oui,Oui,Oui
HOP0591,Hôpital Saint-François de Ahala,Yaoundé,Yaoundé VI,Ahala,3.871809,11.465193,+237 678 202 877,françoisahala@hotmail.com,Hôpital de District,Oui,Oui,Oui,Non
HOP0592,Hôpital Ondoa de Bali,Douala,Douala V,Bali,4.064825,9.632332,+237 242 569 278,ondoabali@sante.cm,Hôpital de District,Non,Oui,Oui,Non
HOP0593,Hôpital Mvogo de Bessengue,Douala,Douala III,Bessengue,3.998422,9.666204,+237 243 888 032,mvogobessengue@gmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0594,Hôpital Tchoupo de Mendong,Yaoundé,Yaoundé III,Mendong,3.88511,11.409043,+237 233 042 959,tchoupomendong@yahoo.fr,Hôpital de District,Oui,Non,Non,Oui
HOP0595,Hôpital Saint-Camille de Elig-Essono,Yaoundé,Yaoundé III,Elig-Essono,3.749702,11.495671,+237 650 905 691,camilelig-esso@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0596,Clinique Thérèse New Bell,Douala,Douala VI,New Bell,4.025471,9.664888,+237 698 567 958,thérèsenewbell@gmail.com,Hôpital de District,Oui,Oui,Oui,Non
HOP0597,Hôpital Bello de Kondengui,Yaoundé,Yaoundé III,Kondengui,3.874129,11.479698,+237 652 975 667,bellokondengui@hotmail.com,Hôpital de District,Non,Oui,Non,Non
HOP0598,Clinique Claire Sodiko,Douala,Douala III,Sodiko,4.068511,9.65234,+237 678 929 938,clairesodiko@yahoo.fr,Hôpital de District,Non,Oui,Oui,Non
HOP0599,Clinique Patrick Émana,Yaoundé,Yaoundé V,Émana,3.905656,11.433884,+237 242 384 446,patrickémana@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0600,Clinique Pierre Village,Douala,Douala I,Village,3.966633,9.724133,+237 677 050 277,pierrevillage@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0601,Hôpital de Odza,Yaoundé,Yaoundé III,Odza,3.857175,11.556663,+237 651 012 998,odza@gmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0602,Clinique Bernadette Akwa,Douala,Douala V,Akwa,4.041826,9.705535,+237 692 497 509,bernadetteakwa@gmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0603,Clinique Camille Djoungolo,Yaoundé,Yaoundé III,Djoungolo,3.953414,11.529957,+237 243 673 207,camildjoungolo@gmail.com,Hôpital de District,Non,Oui,Oui,Oui
HOP0604,Hôpital de Mvog-Atangana,Yaoundé,Yaoundé IV,Mvog-Atangana,3.903623,11.501157,+237 652 583 451,mvog-atangana@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0605,Hôpital de Nsam,Yaoundé,Yaoundé VII,Nsam,3.878622,11.600015,+237 654 745 684,nsam@hopitalcam.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0606,Hôpital Hamadou de Makepe,Douala,Douala I,Makepe,4.051793,9.668558,+237 690 322 265,hamadoumakepe@yahoo.fr,Hôpital de District,Non,Oui,Oui,Oui
HOP0607,Hôpital Saint-Patrick de Biyem-Assi,Yaoundé,Yaoundé VII,Biyem-Assi,3.804869,11.560177,+237 222 323 512,patrickbiyem-a@minsante.cm,Hôpital de District,Oui,Oui,Non,Non
HOP0608,Hôpital Saint-Raphaël de Ekounou,Yaoundé,Yaoundé I,Ekounou,3.76741,11.575716,+237 651 169 153,raphaëlekounou@gmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0609,Hôpital Saint-Damien de Logbessou,Douala,Douala III,Logbessou,4.077841,9.671612,+237 650 367 931,damienlogbesso@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0610,Hôpital Mbassi de Elig-Essono,Yaoundé,Yaoundé IV,Elig-Essono,3.836063,11.61047,+237 678 001 960,mbassielig-ess@yahoo.fr,Hôpital de District,Non,Oui,Non,Non
HOP0611,Hôpital de Youpwé,Douala,Douala III,Youpwé,4.065468,9.749782,+237 678 587 967,youpwé@hopitalcam.cm,Hôpital de District,Non,Non,Non,Oui
HOP0612,Hôpital Saint-Luc de Ngousso,Yaoundé,Yaoundé IV,Ngousso,3.862352,11.546344,+237 698 819 736,lucngousso@hopitalcam.cm,Hôpital Général,Oui,Oui,Oui,Oui
HOP0613,Hôpital de Koumassi,Douala,Douala IV,Koumassi,4.075674,9.629445,+237 693 409 053,koumassi@sante.cm,Hôpital Général,Oui,Oui,Oui,Oui
HOP0614,Hôpital Ngu de Nyalla,Douala,Douala VI,Nyalla,3.997805,9.698492,+237 692 945 303,ngunyalla@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0615,Clinique Barnabé Bonapriso,Douala,Douala III,Bonapriso,4.046597,9.739249,+237 696 114 497,barnabébonapri@gmail.com,Hôpital de District,Non,Non,Non,Non
HOP0616,Clinique Owona,Yaoundé,Yaoundé VI,Étoa-Meki,3.818474,11.518722,+237 222 215 199,owona@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0617,Hôpital Saint-Marie de Bonaloka,Douala,Douala II,Bonaloka,4.022429,9.699102,+237 697 737 776,mariebonaloka@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0618,Clinique Étienne Ahala,Yaoundé,Yaoundé VII,Ahala,3.852039,11.403565,+237 695 238 736,étienneahala@yahoo.fr,Hôpital de District,Non,Oui,Non,Non
HOP0619,Hôpital Simo de Émana,Yaoundé,Yaoundé IV,Émana,3.860285,11.57731,+237 677 469 248,simoémana@sante.cm,Hôpital de District,Non,Non,Oui,Non
HOP0620,Hôpital Saint-Élisabeth de Olembe,Yaoundé,Yaoundé III,Olembe,3.791052,11.580869,+237 694 128 314,élisabetholemb@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0621,Centre Hospitalier de Kotto,Douala,Douala I,Kotto,4.001548,9.766743,+237 652 934 631,kotto@hotmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0622,Hôpital Saint-Monique de Djoungolo,Yaoundé,Yaoundé VI,Djoungolo,3.874141,11.408355,+237 651 275 459,moniquedjoungo@gmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0623,Clinique Patrick Nlongkak,Yaoundé,Yaoundé II,Nlongkak,3.905707,11.538939,+237 691 151 312,patricknlongka@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0624,Hôpital Saint-Louis de Elig-Essono,Yaoundé,Yaoundé I,Elig-Essono,3.922142,11.56777,+237 654 597 100,louiselig-esso@minsante.cm,Hôpital de District,Non,Oui,Oui,Non
HOP0625,Clinique Camille Bonanjo,Douala,Douala V,Bonanjo,4.049713,9.763359,+237 655 172 264,camilbonanjo@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0626,Clinique Pierre Bassa,Douala,Douala IV,Bassa,3.99211,9.656266,+237 699 415 454,pierrebassa@gmail.com,Hôpital de District,Non,Non,Non,Non
HOP0627,Hôpital Fouda de Madagascar,Yaoundé,Yaoundé VII,Madagascar,3.803957,11.476946,+237 697 436 652,foudamadagasca@sante.cm,Hôpital de District,Oui,Oui,Non,Non
HOP0628,Hôpital Belinga de Cité des Palmiers,Douala,Douala VI,Cité des Palmiers,4.067363,9.762292,+237 650 323 278,belingacitédes@hotmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0629,Hôpital Saint-Raphaël de Nkoabang,Yaoundé,Yaoundé IV,Nkoabang,3.953563,11.495979,+237 652 735 119,raphaëlnkoaban@minsante.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0630,Clinique Bello,Yaoundé,Yaoundé VII,Messa,3.901,11.525703,+237 692 449 785,bello@hopitalcam.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0631,Centre Hospitalier de Bastos,Yaoundé,Yaoundé VI,Bastos,3.894434,11.470204,+237 695 705 328,bastos@hotmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0632,Hôpital Saint-Bruno de Ndog-Bong,Douala,Douala V,Ndog-Bong,4.122467,9.669678,+237 693 138 910,brunondog-bong@sante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0633,Clinique Camille Sodiko,Douala,Douala VI,Sodiko,4.057626,9.759777,+237 652 546 157,camilsodiko@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0634,Hôpital de Japoma,Douala,Douala I,Japoma,4.030107,9.635989,+237 233 747 686,japoma@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0635,Clinique Joseph Bassa,Douala,Douala V,Bassa,4.092866,9.710675,+237 651 454 102,josephbassa@gmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0636,Hôpital Saint-Raphaël de Cité des Palmiers,Douala,Douala II,Cité des Palmiers,3.983938,9.684914,+237 653 011 054,raphaëlcitédes@hotmail.com,Hôpital de District,Non,Non,Oui,Non
HOP0637,Hôpital Moussa de Koumassi,Douala,Douala V,Koumassi,3.990617,9.72161,+237 654 739 339,moussakoumassi@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0638,Hôpital Saint-Patrick de Logbessou,Douala,Douala I,Logbessou,3.969435,9.713333,+237 233 212 849,patricklogbess@gmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0639,Hôpital Saint-Élisabeth de Djoungolo,Yaoundé,Yaoundé V,Djoungolo,3.770218,11.518244,+237 696 069 687,élisabethdjoun@minsante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0640,Hôpital Saint-Jean de Aetemengue,Yaoundé,Yaoundé V,Aetemengue,3.852117,11.460527,+237 222 781 383,jeanaetemengue@minsante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0641,Hôpital Tchoupo de Ndogbong,Douala,Douala II,Ndogbong,4.091544,9.630048,+237 243 622 640,tchoupondogbon@sante.cm,Hôpital de District,Non,Non,Non,Non
HOP0642,Hôpital Ngoa de Nkomo,Yaoundé,Yaoundé II,Nkomo,3.873291,11.532832,+237 695 849 324,ngoankomo@gmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0643,Clinique Ndoumbe,Yaoundé,Yaoundé II,Nkoldongo,3.83683,11.575152,+237 693 979 273,ndoumbe@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0644,Hôpital Saint-Jean de PK14,Douala,Douala VI,PK14,3.981265,9.744788,+237 653 042 861,jeanpk14@hopitalcam.cm,Hôpital de District,Non,Oui,Non,Oui
HOP0645,Clinique Dominique Village,Douala,Douala II,Village,4.091552,9.687033,+237 243 882 921,dominiquevilla@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0646,Hôpital de Bonaberi,Douala,Douala II,Bonaberi,4.020018,9.774517,+237 654 020 699,bonaberi@yahoo.fr,Hôpital de District,Non,Oui,Oui,Oui
HOP0647,Clinique Luc Ndog-Passi III,Douala,Douala VI,Ndog-Passi III,4.007053,9.74673,+237 694 551 057,lucndog-passii@hopitalcam.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0648,Hôpital Saint-Thérèse de Nkomo,Yaoundé,Yaoundé VII,Nkomo,3.757457,11.460188,+237 698 417 709,thérèsenkomo@minsante.cm,Hôpital de District,Non,Non,Oui,Non
HOP0649,Clinique Bernadette Nsam,Yaoundé,Yaoundé VI,Nsam,3.756767,11.515241,+237 651 459 779,bernadettensam@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0650,Hôpital Wamba de Deido,Douala,Douala II,Deido,4.094901,9.738513,+237 694 919 379,wambadeido@sante.cm,Hôpital de District,Non,Oui,Non,Non
HOP0651,Clinique Nlend,Yaoundé,Yaoundé III,Cité Verte,3.844238,11.567205,+237 691 452 271,nlend@minsante.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0652,Hôpital Kuitche de Ekounou,Yaoundé,Yaoundé V,Ekounou,3.840664,11.404725,+237 694 198 356,kuitcheekounou@yahoo.fr,Hôpital de District,Oui,Oui,Non,Oui
HOP0653,Centre Hospitalier de Kondengui,Yaoundé,Yaoundé I,Kondengui,3.923144,11.52535,+237 692 244 518,kondengui@yahoo.fr,Hôpital de District,Oui,Non,Oui,Oui
HOP0654,Centre Hospitalier de Mvog-Mbi,Yaoundé,Yaoundé V,Mvog-Mbi,3.868346,11.609375,+237 691 490 040,mvog-mbi@hopitalcam.cm,Hôpital de District,Oui,Oui,Non,Non
HOP0655,Clinique Raphaël Japoma,Douala,Douala I,Japoma,4.116683,9.679665,+237 692 115 409,raphaëljapoma@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0656,Hôpital Manga de Mvog-Beti,Yaoundé,Yaoundé II,Mvog-Beti,3.804522,11.498623,+237 653 990 200,mangamvog-beti@gmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0657,Hôpital Hamadou de Bepanda,Douala,Douala I,Bepanda,3.976822,9.712902,+237 242 759 097,hamadoubepanda@gmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0658,Hôpital de Ndokoti,Douala,Douala VI,Ndokoti,4.086382,9.726374,+237 692 426 238,ndokoti@hotmail.com,Hôpital de District,Non,Oui,Oui,Non
HOP0659,Clinique Ekani,Douala,Douala V,Mboppi,4.102745,9.71034,+237 652 748 625,ekani@hopitalcam.cm,Hôpital Général,Oui,Oui,Oui,Oui
HOP0660,Hôpital de Mbanya,Douala,Douala VI,Mbanya,4.023246,9.637294,+237 655 426 323,mbanya@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0661,Clinique Marc Nkoldongo,Yaoundé,Yaoundé IV,Nkoldongo,3.814654,11.540699,+237 677 454 653,marcnkoldongo@yahoo.fr,Hôpital de District,Non,Oui,Oui,Oui
HOP0662,Hôpital Saint-Claire de Bassa,Douala,Douala VI,Bassa,4.073871,9.654146,+237 650 328 603,clairebassa@sante.cm,Hôpital de District,Non,Non,Non,Oui
HOP0663,Centre Hospitalier de Cité Verte,Yaoundé,Yaoundé VII,Cité Verte,3.873127,11.511664,+237 655 142 155,citéverte@yahoo.fr,Hôpital de District,Oui,Non,Oui,Oui
HOP0664,Hôpital de Santa Barbara,Yaoundé,Yaoundé I,Santa Barbara,3.922546,11.518123,+237 242 941 338,santabarbara@minsante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0665,Centre Hospitalier de Bepanda,Douala,Douala IV,Bepanda,4.023159,9.777511,+237 690 035 412,bepanda@hotmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0666,Hôpital Onana de Bonanjo,Douala,Douala II,Bonanjo,4.081063,9.690353,+237 654 925 877,onanabonanjo@hotmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0667,Hôpital Saint-Augustin de Efoulan,Yaoundé,Yaoundé IV,Efoulan,3.873016,11.498014,+237 690 036 001,augustinefoula@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0668,Hôpital de Kotto,Douala,Douala I,Kotto,4.013529,9.749528,+237 697 969 276,kotto@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0669,Hôpital Saint-Damien de Obili,Yaoundé,Yaoundé II,Obili,3.787223,11.484968,+237 679 653 700,damienobili@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0670,Hôpital Saint-Gabriel de Mvog-Ada,Yaoundé,Yaoundé III,Mvog-Ada,3.780327,11.416888,+237 693 949 163,gabrielmvog-ad@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0671,Hôpital Saint-Gabriel de PK8,Douala,Douala I,PK8,4.093017,9.749801,+237 650 397 250,gabrielpk8@hopitalcam.cm,Hôpital de District,Oui,Non,Oui,Non
HOP0672,Hôpital Biyiti de Nlongkak,Yaoundé,Yaoundé VI,Nlongkak,3.82871,11.59036,+237 222 836 317,biyitinlongkak@yahoo.fr,Hôpital de District,Oui,Oui,Oui,Oui
HOP0673,Hôpital Simo de Briqueterie,Yaoundé,Yaoundé III,Briqueterie,3.797039,11.597463,+237 695 617 812,simobriqueteri@yahoo.fr,Hôpital de District,Non,Oui,Oui,Non
HOP0674,Clinique Barnabé Émana,Yaoundé,Yaoundé III,Émana,3.758106,11.504919,+237 693 067 269,barnabéémana@sante.cm,Hôpital de District,Non,Oui,Oui,Non
HOP0675,Clinique Étienne Bessengue,Douala,Douala III,Bessengue,4.126321,9.740078,+237 655 782 288,étiennebesseng@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0676,Clinique Élisabeth Youpwé,Douala,Douala VI,Youpwé,4.006254,9.707842,+237 678 028 679,élisabethyoupw@yahoo.fr,Hôpital de District,Non,Non,Oui,Oui
HOP0677,Hôpital Saint-Luc de Nlongkak,Yaoundé,Yaoundé V,Nlongkak,3.880737,11.4464,+237 690 665 417,lucnlongkak@hopitalcam.cm,Hôpital de District,Oui,Oui,Non,Oui
HOP0678,Hôpital de Nkoldongo,Yaoundé,Yaoundé I,Nkoldongo,3.794335,11.596913,+237 699 025 559,nkoldongo@hotmail.com,Hôpital de District,Non,Non,Non,Oui
HOP0679,Hôpital Manga de Japoma,Douala,Douala I,Japoma,4.080351,9.709973,+237 696 532 848,mangajapoma@hopitalcam.cm,Hôpital de District,Non,Oui,Non,Oui
HOP0680,Clinique Jeanne PK8,Douala,Douala I,PK8,4.074271,9.693121,+237 222 137 866,jeannepk8@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0681,Hôpital de Cite SIC,Douala,Douala IV,Cite SIC,4.116501,9.666523,+237 679 824 601,citesic@hopitalcam.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0682,Hôpital de Bali,Douala,Douala I,Bali,4.118966,9.699569,+237 222 789 224,bali@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Non
HOP0683,Clinique Camille Nkoldongo,Yaoundé,Yaoundé IV,Nkoldongo,3.895976,11.42486,+237 653 700 864,camilnkoldongo@hotmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0684,Clinique Raphaël Mboppi,Douala,Douala III,Mboppi,4.034366,9.629633,+237 690 933 798,raphaëlmboppi@gmail.com,Hôpital de District,Non,Non,Oui,Oui
HOP0685,Hôpital Moussa de Santa Barbara,Yaoundé,Yaoundé III,Santa Barbara,3.749618,11.525287,+237 697 721 837,moussasantabar@minsante.cm,Hôpital de District,Oui,Non,Non,Oui
HOP0686,Clinique Dominique Messa,Yaoundé,Yaoundé VII,Messa,3.936985,11.482262,+237 695 725 894,dominiquemessa@sante.cm,Hôpital de District,Oui,Non,Oui,Non
HOP0687,Clinique François Ngousso,Yaoundé,Yaoundé III,Ngousso,3.770127,11.531232,+237 652 042 879,françoisngouss@hotmail.com,Hôpital de District,Oui,Non,Oui,Oui
HOP0688,Hôpital Bello de Obili,Yaoundé,Yaoundé VI,Obili,3.80284,11.600347,+237 653 300 479,belloobili@hopitalcam.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0689,Clinique Joseph Sodiko,Douala,Douala V,Sodiko,3.969313,9.708557,+237 690 434 233,josephsodiko@sante.cm,Hôpital de District,Non,Non,Oui,Oui
HOP0690,Hôpital Saint-Cécile de Bangue,Douala,Douala VI,Bangue,4.083276,9.649135,+237 679 803 121,cécibangue@yahoo.fr,Hôpital de District,Oui,Non,Non,Non
HOP0691,Hôpital Saint-Cécile de Biyem-Assi,Yaoundé,Yaoundé VII,Biyem-Assi,3.919905,11.451648,+237 650 782 856,cécibiyem-assi@yahoo.fr,Hôpital de District,Non,Non,Oui,Non
HOP0692,Clinique Anne Bangue,Douala,Douala III,Bangue,3.975806,9.677859,+237 694 970 491,annebangue@minsante.cm,Hôpital de District,Non,Oui,Oui,Non
HOP0693,Hôpital de Djoungolo,Yaoundé,Yaoundé V,Djoungolo,3.794404,11.483785,+237 697 174 380,djoungolo@yahoo.fr,Hôpital de District,Non,Oui,Non,Oui
HOP0694,Hôpital Nkeng de New Bell,Douala,Douala VI,New Bell,3.980605,9.728045,+237 652 769 098,nkengnewbell@yahoo.fr,Hôpital de District,Non,Oui,Non,Oui
HOP0695,Hôpital Saint-Thérèse de Étoa-Meki,Yaoundé,Yaoundé V,Étoa-Meki,3.95061,11.521206,+237 242 075 673,thérèseétoa-me@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0696,Hôpital Fouda de Ngousso,Yaoundé,Yaoundé I,Ngousso,3.945614,11.549724,+237 222 592 177,foudangousso@sante.cm,Hôpital de District,Non,Oui,Oui,Oui
HOP0697,Clinique Camille Mboppi,Douala,Douala I,Mboppi,4.030015,9.691075,+237 691 278 916,camilmboppi@hotmail.com,Hôpital de District,Non,Oui,Non,Oui
HOP0698,Clinique Bernadette Ngousso,Yaoundé,Yaoundé VII,Ngousso,3.827946,11.599356,+237 697 770 704,bernadettengou@minsante.cm,Hôpital de District,Oui,Non,Oui,Oui
HOP0699,Centre Hospitalier de PK10,Douala,Douala V,PK10,4.081642,9.78997,+237 678 026 399,pk10@yahoo.fr,Hôpital de District,Oui,Non,Oui,Oui
HOP0700,Hôpital Saint-Claire de Bessengue,Douala,Douala III,Bessengue,3.974834,9.739594,+237 697 691 153,clairebessengu@sante.cm,Hôpital de District,Non,Non,Oui,Non
